,user_id,type,avg_energy,avg_cost,date
86,1,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
87,1,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
88,1,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
89,1,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
90,1,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
91,1,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
92,1,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
93,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
94,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
95,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
96,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
97,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
98,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
99,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
100,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
101,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
102,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
103,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
104,2,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
105,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
106,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
107,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
108,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
109,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
110,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
111,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
112,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
113,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
114,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
115,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
116,3,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
117,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
118,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
119,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
120,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
121,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
122,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
123,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
124,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
125,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
126,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
127,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
128,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
129,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
130,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
131,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
132,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
133,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
134,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
135,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
136,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
137,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
138,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
139,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
140,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
